"SC_L_G10a"	"SC_L_G10b"	"SC_L_G10c"	"SC_L_G10d"	"SC_L_G11a"	"SC_L_G11b_merged"	"SC_L_G11c_merged"	"SC_L_G11d_merged"	"SC_L_G12a"	"SC_L_G12b"	"SC_L_G12c"	"SC_L_G12d"	"SC_L_G13a"	"SC_L_G13b"	"SC_L_G13c_merged"	"SC_L_G14a"	"SC_L_G14b_merged"	"SC_L_G14c_merged"	"SC_L_G14d"	"SC_L_G1a"	"SC_L_G1b"	"SC_L_G1c"	"SC_L_G1d"	"SC_L_G2a"	"SC_L_G2b"	"SC_L_G2c"	"SC_L_G2d"	"SC_L_G3a"	"SC_L_G3b"	"SC_L_G3c"	"SC_L_G3d"	"SC_L_G4a"	"SC_L_G4b"	"SC_L_G4c"	"SC_L_G4d"	"SC_L_G5a_merged"	"SC_L_G5b"	"SC_L_G5c"	"SC_L_G5d"	"SC_L_G6a"	"SC_L_G6b"	"SC_L_G6c_merged"	"SC_L_G6d"	"SC_L_G7a_merged"	"SC_L_G7b"	"SC_L_G7c"	"SC_L_G7d"	"SC_L_G8a"	"SC_L_G8b"	"SC_L_G8c"	"SC_L_G8d"	"SC_L_G9a"	"SC_L_G9b_merged"	"SC_L_G9c"	"SC_L_G9d_merged"
"Mrpl30"	2136.19382938585	2194.30815702373	1939.71873175047	1950.38717740321	2239.30122378264	2103.48292577376	1906.59766833279	1629.18888827666	2285.59219253579	2232.20854252621	2018.55941081969	1937.92860098807	2674.98657724771	1842.71175130118	1757.76452358485	1443.94718869151	879.968275176185	1165.25420288791	1874.51082043229	2815.47621874282	3021.88240859358	3378.43745627844	2221.57987644411	3639.82011721473	3238.35417452453	3296.84143241499	3835.6024475749	3027.7033488563	2388.42196442716	2670.12087672081	3440.76811971962	2379.70734611894	2996.28020304276	3257.48667620391	2465.31388573433	2933.59540223025	2684.74528956465	2370.74736250185	2084.46670103908	2709.42398798014	2654.63540825244	1974.71167271091	2143.33728564653	2254.02042692871	2625.43650780685	2390.76288196389	2111.03466805683	2347.03104468366	2579.92106454955	2228.86633040981	2182.08655745391	2073.19487229472	1814.24920763882	1755.0398979981	1727.26958304887
"Mrpl32"	537.757127189147	724.071478816525	655.642485347329	660.240856028534	591.808347846613	798.929519154444	775.610328263992	597.013893621904	572.761766625913	691.044662170307	757.543582681524	550.206472954946	899.038074522284	595.545875551692	704.214809133363	552.581156492424	506.648400859015	464.002124032843	380.063520538212	227.003681690351	366.183762815048	381.284171340998	420.391268927117	418.799587563699	589.078045365843	403.21082266946	521.062974010175	542.568938095883	603.777060839826	588.029700263465	552.891241729062	585.47050118752	626.395266601345	551.252175270183	481.728000660731	698.253428014182	770.395531068303	776.583745720715	693.266080860702	730.140813478322	714.492296050924	628.975532783721	761.917241077007	672.000532204629	722.544890606476	704.885251883376	679.471024040435	602.720668111261	687.92052842099	740.399822779868	727.055022732744	691.661474442737	776.360495018609	661.012931723748	693.163433880486
"Mrpl34"	520.1409454364	635.696596519917	639.843871242574	587.9712488146	702.162049672796	715.753295242475	631.682638483045	566.000184862325	545.487396786584	544.365526104263	587.539967332526	562.412418600705	765.452654151151	211.728160301657	235.662436127307	236.82049563961	193.932402242685	90.2809562597839	46.9214222886681	803.971372653326	805.14221666274	1002.19895191488	651.093794557852	990.954550067501	534.265435797043	975.837957384911	602.737527476055	695.781410252492	800.588367964411	596.253891875541	557.894782378194	689.901334966754	635.304608467666	1168.88550253625	711.257224504961	668.461281752244	769.287048289787	869.117857201765	772.629874629267	600.980201077875	537.516602167428	587.345497520338	515.362246008863	555.675539945506	601.984976503028	934.703830550422	829.722601838075	383.109766568314	453.939915569519	568.443059205254	489.310794766903	578.919759333054	515.654693195622	544.255431961696	592.528942854032
"Mrpl35"	993.923517839252	882.74456293998	940.895240016515	1151.85262855789	1088.88829678048	1037.51395090194	1140.76020789343	960.455793148225	1126.82110821914	1118.6866504192	953.701600391906	949.247003681657	1326.83923669241	560.741246461009	532.319855722857	453.905949975919	312.71599861633	203.657040865094	419.94672948358	832.34683286462	1009.60444384969	1048.23635960002	1018.50892796976	1476.1151907871	1352.04436936374	1815.46519988485	1311.9621309899	992.367021491433	1134.16685461625	985.532294847159	1200.84975579163	1040.19688764356	947.131573788905	1049.59183807988	995.335060188716	1035.27708260236	1054.16712236828	1099.86747697097	1149.60789502995	1227.91047953301	1211.53041504287	1004.55085092076	1086.80017681662	856.330904553702	953.889590642823	970.435341014556	979.139448647949	838.778201047293	983.244373106179	1062.40802972851	1022.85307380652	946.672496714638	1142.33551650513	1051.7368482503	1016.75537485348
"Mrpl36"	1172.86683774874	1087.61360826393	783.786799752564	741.432636972584	1032.24657371926	949.9600309946	772.945000675456	659.041311141063	962.395621473473	737.527486979969	779.961641848424	743.623765495423	1117.85591034494	808.240831105868	767.982291850164	631.521321705627	671.490942765298	608.871565472961	572.441351921751	1491.28807554911	1173.63628712962	1948.91692533742	2416.39534253229	1528.53484622117	1572.55486762903	2100.76226937029	2268.27810511572	1284.73577569854	1109.14846811736	1418.67305308318	1297.58487500818	1372.40205966569	1756.51101564469	1374.76327829161	1593.95294336271	1143.27361280189	1239.28374638038	1171.31786684874	1148.44078041571	835.710446444896	1015.72751968241	853.415722899351	841.135271983378	1085.4016585409	1305.79420478262	1077.62987240696	1062.61254742442	1076.77063179428	940.304110822576	874.022276003454	953.741379630405	733.715923729682	680.137848919904	837.528206954569	713.984363058373
"Mrpl37"	1248.89456952376	1528.48375972088	1392.91114356923	1346.3560158744	1274.43876887761	1308.93110261468	1389.5241161568	1315.17508708592	1367.61483051493	1280.86006142179	1226.4546535892	1466.59131528264	926.902518035281	1175.62302706308	1303.07464682158	1955.41367580206	1301.77125005403	1083.37147511741	1747.82298025289	1557.4974827088	936.829752817048	1400.00937216849	1584.15734266438	1651.21914617325	1258.16990010223	1873.74441122867	1536.30868924429	928.411356508628	1114.15214541714	863.540119268025	975.690426580698	1160.25123198819	1243.19585734665	1562.36218610607	804.06070698519	1176.78977734657	1255.91098805811	1236.91166739227	1241.8099495552	1301.63229026386	1294.37010154153	1512.25628098072	1485.56060205318	1301.94510566942	1185.23429067917	1354.549078504	1392.33128759146	1387.32173045192	1382.85171190869	1445.7511332388	1222.81624228942	1362.74311200037	1541.20716913652	1426.8318081158	1698.64080542928
"Mrpl38"	1909.03780152147	2001.49023201295	1853.70405495791	1622.05118413497	2083.04819464823	1582.5371023251	1566.32417952969	1687.33959220087	1984.01558888377	1743.62240619354	1886.85331321415	1779.25130759321	1904.61666835897	2092.14492645107	1911.63823187974	2537.59739424943	2302.94727663189	3252.21398247454	3390.07276035627	4596.8245542296	3217.10340517322	4137.46445990773	3735.67200762064	4217.55163880727	3950.28806892389	3000.7017189586	5638.64575446725	2614.45135973664	2518.51757422138	2786.6302578919	2811.98984481206	2858.28014343795	3441.74729635881	2307.94758895841	2624.00075654022	2068.69215606335	2787.83418796659	2524.19000305904	2070.46132566816	1564.67171095152	1892.13374843525	1707.7364465653	1511.37321886537	2357.81811232916	2863.29795995689	2286.81666970459	2337.24676574106	2142.89932562832	1960.35442302899	1788.569394378	1744.37916100518	1523.8027050142	2097.16023548459	1925.11972048613	1708.18373130247
"Mrpl39"	1668.9014292077	1292.48265358789	1755.40156719499	1734.47057313442	1737.33836768832	1681.03526222086	1665.82974283503	1729.98344174529	1589.70612777804	1695.073678059	1847.62170967208	1671.27563457305	1821.02333781998	1423.12261170794	1534.57833407605	1536.04404810692	1830.23704616534	1362.61257238604	1409.98873977448	1702.52761267763	3025.34787007133	1701.02319164823	1785.80843914162	2115.18886235567	2172.34342291062	1442.74931338366	1996.37421193184	1751.40128722142	1786.31279602059	2010.81484915269	1905.51506387769	1745.72173317571	1949.77520074489	1300.68576084692	1848.98541430075	1669.29119523924	1809.04389453737	1820.22796508294	1931.57468657317	1568.80013235245	1612.54980650228	1601.85135687365	1595.93179118116	1686.71238775729	1735.89984428681	1910.01165026463	1635.23800503097	1388.2891793574	1647.50394067702	1869.61907912017	1622.74257925521	1686.65184906152	1949.12539533274	1763.31405152455	1788.86483186679
"Mrpl4"	1238.69572745638	1039.40912701124	1105.02528654925	924.337198439948	1084.98197105212	877.728047071047	929.310885869571	888.736591641698	956.940747505607	860.448734809963	1192.82756483885	984.925921723104	913.789838735047	1603.91332392899	1666.27204838249	1600.18293234264	1965.98972773522	2173.04162160178	2125.54042967667	2210.13306756855	1799.72966077554	2069.32245312932	2204.49080047147	2565.77483672514	2199.4347126975	1646.72655308704	2361.3250647604	1709.9355264084	1210.88990654617	1642.09692521126	1447.69109448213	1397.07076055842	2153.31939569084	1858.67225588481	1696.67435526831	1356.47365948889	1505.31961322411	1551.99617357458	1411.04156862052	864.609396251389	1075.9745644087	1090.52592374732	1127.74432762216	1292.10222170903	1410.06223860182	1347.24036045452	1271.29529436558	1199.63664278967	1327.64280325834	1160.98197063115	1191.48560759625	962.778456016021	958.936797872561	925.785844569979	968.173206771742
"Mrpl40"	632.328208177584	677.875517616025	755.700374677444	712.881681036214	672.864606710093	793.457399160236	746.291724790095	661.948846337273	730.953111694022	636.298224061149	694.959834173925	746.440522182905	894.120819784696	623.582937874742	487.959867745953	333.851115380839	603.614601980358	285.539768635596	532.558142976383	230.156510602717	957.622521683517	754.305218225689	880.087412591322	1226.28534361195	1207.1374705037	1168.29488786916	1026.6181214129	742.166837602658	884.816935844	934.816446572688	961.513728074824	672.633244341841	908.067536375035	836.017696875723	833.106071730911	711.28749200378	746.008909940961	740.272891848404	702.60299777465	841.608191303364	736.143577749437	733.955621708774	743.225346144043	591.467845256005	738.836770890726	786.90530999423	696.165643795729	521.454960051316	705.447166087766	760.114610960398	771.286507005458	629.027188270691	728.660379858567	638.029171928069	799.870695917156
"Mrpl41"	543.320131953173	516.189653414277	555.584596017215	516.593858973677	498.056530365961	594.272231371046	492.197161349658	499.126875349481	548.604467625364	511.311072906281	517.483532435961	463.825934538812	910.511668909989	469.862492724225	372.901148930856	534.490701964398	363.623254205035	713.849421588989	551.32671189185	466.618679030166	620.317604516344	607.929870713975	651.093794557852	692.050982911519	535.52549578713	865.378521930925	466.268653330533	660.640934987215	659.651457354009	404.356087593758	412.792103553372	544.355999699632	420.795069686243	682.090387899755	512.190212467218	682.426350312528	440.067663070671	644.224826766807	555.546556379956	507.795832314083	601.529087189118	502.275425460382	478.868546377838	539.569002555781	503.419100783317	588.75784287494	577.633843533147	365.695686269754	562.605069103535	479.726512392873	575.009295545288	561.919024514927	528.813345653565	543.336081569868	518.788152015683
"Mrpl42"	2153.8100111386	1994.46041183026	1870.38036984626	1751.42270322164	2147.50256916617	1904.29775798457	1838.18759356037	1717.38412256171	1876.47664494585	1950.21273868093	1904.60094338795	1633.71887873994	2166.87025436365	1745.06543079676	1504.08084234193	1560.71284973604	1515.09689252098	1373.11035799764	1337.26053522704	1592.17860074482	2901.74641069843	2215.69780064103	1732.83230362641	2501.08675129586	3131.2490753671	3227.04191185205	3399.31559235209	2471.78103015961	2132.40047592187	2411.05884094041	2748.61166325639	2156.04445802483	1951.83120271404	3798.156348982	2285.37430901694	2356.37256840519	2271.28121317835	2226.67526487945	1910.56662351678	1985.18091936028	2277.15001863924	1714.07145193146	1534.51556497285	2133.22139650577	2050.33313377283	1930.31364484653	1676.13982343144	1695.93793129862	2203.09835471384	1930.95397568182	1829.15617252788	1804.76221727167	1554.36582159446	1662.18550842356	1994.47150749842
"Mrpl43"	546.101634335186	868.68492257461	542.419084263252	735.187115361503	642.590582315299	841.612055109271	753.399265026192	705.561874280432	623.414167756096	697.242372144928	764.08218327187	667.571334933391	864.61729135917	526.903412622844	304.97491734122	309.182313751713	574.524741643955	449.305224176599	504.405289603182	1062.50334346734	718.505679719117	714.170042295058	1028.76237355335	1258.07173041772	636.960324989163	1286.88630630135	1036.95667248453	574.195365834632	771.400250382375	688.090698210395	757.202484901943	717.859195978518	744.27271283267	891.816346379511	582.324141975178	604.221966374939	660.655735995264	852.719407065883	734.115092359228	700.652089185982	723.905896789408	784.63566463811	666.677585942381	788.325524463753	601.170382488816	716.254368849237	897.335811847012	459.538230100881	598.534676320428	548.728271024725	694.802898783889	653.186127222765	838.041678415214	775.931730702147	777.314689307779
"Mrpl44"	395.900505706493	512.172613309886	583.671021092335	705.743942052122	582.042533525711	645.710159316606	770.27967308692	769.527648597065	433.272846590486	766.450133528203	595.946739520113	777.424845745214	498.281813408887	407.020801310491	198.233696271793	131.566942022006	203.62902235482	338.02869669361	363.641022737178	397.256442958114	341.925532470834	375.381939586493	370.832948606441	491.294855717202	392.508686912214	645.137316271136	229.515833790196	385.13960890744	565.415534874865	378.312814155516	341.074687582483	259.84364940345	305.658959413785	704.217438565051	364.838118147465	456.192239635932	363.582351353098	618.455833696135	547.376754080251	586.825613417552	477.269557441131	620.830525884364	601.700998794459	412.506318703507	325.837605684995	572.516247209424	595.163194276205	268.9507957222	404.865330102544	564.061995165137	594.3605699146	545.813065213544	715.501727400624	685.835392303083	740.010524530731
"Mrpl45"	903.98827415417	872.701962679002	1187.52916020741	1079.58302134395	1208.03123149548	986.076022956376	1002.16317328956	939.133868376014	843.167661890119	1136.24682868062	999.471804524328	1029.055109827	1088.35238191941	976.46320504417	995.327230231801	973.595370962841	572.100586615922	694.953407488104	591.209920837218	1576.41445618299	1881.7455824155	2053.9766505676	1356.87263222817	1623.89400663847	1690.3704767022	1702.97276868631	2177.29885568537	1299.49477530996	1160.8531335484	1239.11153621952	1088.27009118616	1234.25733466639	1465.24407001496	1559.47604906277	1503.98315500402	899.350415282267	1057.49257070383	949.938790014328	1020.05817284891	1083.41573050055	1138.1043292827	1108.62593907922	940.825378292519	876.911480107239	1221.07642730452	942.012548599904	979.139448647949	821.364120748733	949.067429655964	893.737064183983	1107.63008532922	967.252333599739	1137.40102183341	964.398561026721	925.663809700223
"Mrpl46"	471.928237481511	558.368574510385	499.411745866975	532.653771687885	541.026113377926	427.919783547106	536.619287825259	506.880302539376	462.105751849206	433.839698223511	499.735902262164	546.450797371636	677.761611330838	203.027003028986	220.413690260246	268.067644369836	218.173952523021	249.847297556146	234.607111443341	737.76196549364	324.598225082109	402.532205657214	599.826566639911	1133.15680683014	725.164524295279	927.046059515666	693.716776906403	373.894656822551	593.769706240271	348.157444911236	456.990045954036	496.663177973682	566.771209495965	664.773565639959	605.702118477831	433.848129939479	483.298491432777	548.17676168521	573.05327559361	598.621103134488	548.812923053608	588.250498286934	485.989268257063	514.514388838431	421.959699362068	576.576646125803	553.426644887971	347.314157065719	400.48367068585	405.248423710875	598.968016193008	545.813065213544	623.391160195027	588.384250769401	584.721094412325
"Mrpl47"	477.491242245536	384.631589995463	466.936816873868	413.09664370434	462.899598810717	473.885591498458	430.894626813329	442.914528222744	490.15938939823	496.849749632164	516.54944663734	313.598911206403	489.266846389976	619.715756864667	508.753612110127	312.471487302263	712.701578241869	646.663593674732	593.555991951652	564.356375313511	475.923376276971	606.749424363074	634.004718585205	592.230575223234	611.759125187416	632.939341803824	731.969415871436	629.71731675377	532.057686209681	675.75441079228	497.852294588612	718.681486008276	741.531376873802	622.443555671568	535.568188969871	582.808861249171	628.509735418313	552.862033152605	596.395567878482	411.07281663521	554.461083496699	376.480318903637	541.174862821052	460.825930872682	688.331942009552	503.489465630983	524.211060316208	509.845573185609	450.434588036164	536.680344914402	451.52973528396	407.122860118299	444.10452045556	469.788050223693	388.657344653889
"Mrpl48"	890.080762244106	897.808463331447	948.794547068893	951.103719630294	888.689103202009	1058.30800687993	1081.23455841613	761.77422140717	1022.39923512	795.372780076437	874.304307509132	872.255654223797	1269.47126475389	875.916498782196	1118.70344679257	838.739255390286	1006.02433663393	1163.15464576559	659.245983155787	2660.98760203689	1804.3502760792	1702.20363799913	2635.13551498217	1880.4157247201	1498.21132821388	2903.79558846829	2143.18163714899	1236.94472933776	1192.54308978032	1181.54219493498	1389.31645357559	1289.35076666016	1496.76943354194	1389.19396350811	1449.43454316449	857.455209601416	956.620637858914	892.54421453874	816.980229970524	1113.49422927873	1060.91280322713	839.840711400422	867.837979030469	1029.02877767686	913.159889932198	859.99249048905	816.36690603384	1039.04012448073	1006.90533395633	860.879083883102	928.861169727003	865.247924690978	891.498704025605	979.108167295956	961.23289704578
"Mrpl49"	998.559355142607	996.225945889033	1047.09703483181	1040.32545693145	1149.43634557007	1038.60837490078	1034.14710435199	1053.49691942696	1144.74426554213	1085.63219722121	1129.30973053263	1062.85619007679	1320.2828970423	931.023828175778	1203.26467387354	490.086859031971	603.614601980358	478.699023889087	621.708845324853	2370.92734209922	1911.77958188929	1886.35326873967	1367.12607781176	1416.44600853768	1735.1026063503	1338.38886516333	1453.60028067124	1739.45352563123	1547.80417806453	1869.63289314538	1607.80439525435	1550.83899612312	1406.99068088902	1333.39531400432	1635.04150812495	1370.43872804917	1416.64099094286	1390.35430794945	1266.31935645431	1057.46565312329	1172.93465201509	1103.19593447965	1078.78936470249	1088.98088907195	1446.71896924138	1300.13973302452	1088.48920804512	1095.15216099831	967.47039920608	1108.40920214974	1086.43583244855	901.933720877462	1054.33702819264	1082.0754111806	898.770109512119
"Mrpl50"	1716.18696970192	1717.28464462726	2052.06443205094	2053.88439267255	2134.807010549	1923.99738996372	2326.83098479198	2022.67531816382	1560.09395480963	2080.36464814798	2068.0659581466	2173.59724384079	2325.04194842272	1012.23462938737	1102.06845130123	943.99280900789	494.527625718848	783.134806625568	666.284196499087	731.456307668908	1644.93904810293	1289.04741518381	851.035983437822	1709.77301660493	1674.61972682611	1407.5107204781	1894.0225563227	1423.18924824373	1983.12410314518	1452.9405181335	1968.05932199183	1747.36631323522	1754.45501367554	1446.91670437409	1834.10852016269	1728.87548776312	1755.83672116862	2060.34812778693	1810.19476669183	1906.15113825681	2075.69896283569	2215.44187662525	1817.56425967202	1458.53644140286	1422.281148815	1884.02509719981	1649.42843182297	1603.06283637297	1835.03896371153	2122.62552743696	1873.38765680059	2051.72025989288	2352.93154263585	2313.08558583721	2449.9293332647
"Mrpl51"	2975.28038129306	2929.42649612733	2072.25155007369	2079.75869648988	2641.65277380377	2057.5171178224	2035.42183511203	1616.58956909308	3066.4184376503	2104.12253638403	2201.64022734938	1886.28806171756	4118.2008427297	3035.7370929096	3173.12538997297	2557.33243555273	1599.94231850215	2483.77607570522	2583.02429699118	6135.40506346421	5811.57889817826	5118.4153775064	5289.06901353426	4470.72742143565	5223.57868890717	6090.1775854293	5306.77826506791	4173.98565200965	4071.32542958568	3999.69852067317	4590.74854557841	4576.04401560189	4845.99664128896	4234.9250882013	4742.89553591705	2883.32115541323	3649.12530687317	2428.14193797744	2547.81120289379	2848.61076663998	3001.05591542865	2148.4718198972	2328.47605450637	3322.42074044712	3035.99189096994	2661.18544979473	2368.13181228835	2981.67752667561	3239.79897270369	2502.68283291716	2342.4256879425	2171.62017913651	1665.39195170835	1838.70078365438	1969.31288474181
"Mrpl52"	1209.95353617558	1037.40060695904	674.074201802877	748.570375956676	794.937285721358	865.689383083788	743.626397201559	457.452204203796	882.131047374875	642.495934035771	800.511529418083	690.105388433252	1183.41930684611	1361.24771554672	1207.42342274638	1131.47570138925	1607.21478358625	1167.35376001023	1780.66797585496	2969.96483544876	1910.62442806337	2175.5626247104	2894.88946976641	1940.64256287839	1656.97888696489	2356.91973318383	2255.87184382977	1703.61024086065	1215.89358384595	1618.79504897704	1457.69817578039	1622.37822871205	2513.80507428198	1216.02574091014	1950.28997914558	844.421145611818	1004.28539733508	818.751188927269	792.470823071408	932.433462123769	876.406228752846	838.030709867231	700.501014868697	1237.51895611052	1085.85382094525	950.945426215937	787.986052449842	1116.43603691877	1115.57048749034	727.256630659516	695.724388039571	752.506209581295	545.261661225993	643.545274279032	614.217410747664
"Mrpl53"	584.115500222695	667.832917355047	588.93722579392	738.755984853549	742.201888388491	815.34587913707	732.965086847415	691.993376698116	737.966521081278	735.461583655095	699.63026316703	708.883766349803	858.880494165318	413.788368078124	472.711121878892	720.329007570481	964.813701157359	814.628163460376	792.972036678491	611.648808999001	761.246371277971	646.884600293705	502.418833595823	653.572725199275	772.416773923555	737.977455272339	622.380774512153	562.247604244438	937.355547491664	748.401436698955	699.661767436928	657.009733776444	612.688586807005	1021.69251332798	799.81016580289	797.870917077539	770.395531068303	911.28530040832	860.163470697537	711.857804417071	631.652609552266	726.715615576012	688.039751580054	759.691680215353	646.787647284715	745.489241047165	847.251952581133	658.832704628842	592.400353137056	639.635349857165	704.017791340705	627.237637237203	735.239706087538	708.819152098762	689.693279017504
"Mrpl54"	923.45879082826	882.74456293998	521.354265456912	645.073160687338	806.656262906439	722.319839235525	682.32386266523	445.822063418954	853.298142116156	512.344024568718	628.639742471844	584.946472100566	1385.84629354347	895.252403832576	765.209792601608	896.299792524913	421.802974877841	484.997695256049	762.473112190857	2301.56510602717	2053.86350247683	2360.89270180184	2313.86088669641	1632.25884527157	2022.39628409022	2600.20155728188	2937.18235945021	1913.75028294701	1011.5767607717	1561.22570769251	1533.58520895889	1473.54373332589	2389.75962214321	1724.94790621193	1299.95717825359	1031.55306431962	1120.67608907921	828.121731862059	758.624499258343	845.146838218445	933.829193257597	611.780518218411	613.272171848198	1328.7893346523	1058.97221847623	838.87841612388	745.414772073844	872.638912738937	1064.74323825669	738.20929075981	711.389705386157	601.289147251642	512.365030081137	518.513620990534	478.013832375654
"Mrpl55"	504.379098604994	713.024618529449	471.325320791855	510.348337362597	597.667836439153	551.589695416219	511.742896998923	472.959058583586	594.581262497376	474.124813058551	613.69436969391	443.169718830605	822.820626089675	654.52038595535	576.679843699762	595.340412649575	419.378819849807	388.418067629303	746.050614389823	816.58268830279	857.124138828914	897.139226684701	864.70724421594	936.86192690681	892.752502976898	882.997818383708	693.716776906403	804.716883574852	695.511144669082	827.901955615694	816.411049250003	834.624380204119	694.928665573046	1049.59183807988	884.112565918518	771.802789098343	753.76828939057	630.169012364622	562.549244065418	592.72335827602	664.600212136959	562.00547605567	587.45955503601	740.900719927341	711.140574407502	738.992602780959	654.429094407496	551.445876121058	541.573103903403	548.728271024725	608.182908749824	445.59820733827	500.851209180437	442.207538468878	550.887084498258
"Mrpl57"	688.885423278511	743.152419312383	537.152879561667	475.551859815147	677.747513870543	574.572599391895	555.276580945011	485.558377767165	790.956725340546	512.344024568718	586.605881533905	451.619988893053	1017.87173068065	860.447774741893	697.283561011972	613.430867177601	632.704462316761	501.794152234613	307.335315990776	1201.22781561144	1388.4948987498	1443.68588715183	1269.71834476767	1042.25889368383	1079.24138150983	975.160292136727	1427.75390299217	924.194499476795	916.506892075924	1304.90506911613	1038.23468469485	1094.46802960757	1069.12102395853	985.134777446191	1197.94418987838	755.975711396688	979.898776207741	910.113982541471	764.460072329562	421.688757380452	688.134213983169	513.135434659525	545.625313995567	899.281670926301	1042.68033819198	644.791347920969	736.232731208432	668.507193683598	733.489786354609	562.966729155107	596.203548425963	552.971269347492	458.908004470745	494.610510803027	428.564125578173
"Mrpl58"	1049.55356547951	1422.03219695451	988.29108233078	1090.28962982009	1191.42934714995	1255.30432667144	1163.85971366074	931.38044118612	1138.51012386457	1062.9072606476	1104.08941396987	1094.77943253493	1667.76889849849	1221.06240393147	1156.13218664808	874.920164446337	826.636864559446	787.333920870209	1386.52802863014	1869.62754503303	1919.86565867069	2167.29950025409	2194.23735488788	2675.63305077314	2261.17765221178	3132.16877710629	2303.42917875927	1588.34948199054	1468.57928748472	1769.57189519845	2265.76999061518	1565.64021665876	2531.62375801463	1574.86877996037	1778.1430612624	1299.68238067706	1425.50885317099	1063.55662309866	966.370900593705	1407.20192323043	1221.8853758552	1058.85089691648	1132.19477879667	1746.66449915238	1490.70704600885	1227.86463231298	1142.74672224982	1208.34368293895	1332.90079455838	1096.36127603942	1136.19625225535	1054.04555872386	1005.81449725398	1128.96228116379	1044.51661375733
"Mrpl9"	517.359443054387	701.977758242373	952.305350203283	1044.7865437965	785.171471400456	1033.13625490657	1139.87176536392	1406.27785656718	744.979930468534	1070.13792228466	978.921916954669	1219.65564567999	789.219385382825	517.235460097655	650.151073786511	434.170908672619	860.575034951916	566.88042302655	520.827787404216	157.641445618299	445.889376803182	401.351759306313	534.888077943852	716.587842901935	499.61378606964	477.753999969696	439.388420544294	530.621176505688	814.765453647114	542.796646397044	592.085643480594	566.557830503091	466.712446997282	903.360894552709	673.002353864256	695.460414302126	772.612496625334	917.141889742563	965.203785979462	851.044583076913	762.501659817191	1129.44095671091	971.088446279222	630.839381097555	662.264933554752	868.113288321808	1119.37425459241	710.107496619046	614.308650220527	812.687379441808	925.175212704277	877.774781925388	1290.37035665699	1174.92980075515	1156.42910808847
"Mrps10"	1262.80208143383	1119.74992909906	1182.26295550583	981.439110312686	1465.84872956727	1113.02920682201	1028.81644917492	920.719478800014	1032.52971534603	1131.08207036844	1196.56390803333	926.712950181796	1203.90786825272	879.783679792272	783.231037717225	1021.28838744582	695.732493045634	720.148092955951	954.850943574396	1097.18446150336	1453.18351300104	1297.31053964011	1360.2904474227	1217.92050497885	1243.04918022119	1330.25688218513	1525.97013817265	1454.11286647718	1377.67914987209	1529.69963984622	1524.41205110215	1145.45001145255	762.77673055503	943.7668131589	1445.89242551258	1346.23260921134	1444.35306040575	1587.13570958004	1288.49453412494	1064.54294695345	1343.32082538164	1259.76106710063	1136.64522997119	1264.3631850934	1385.62441817544	1326.93836587262	1289.6593760964	1244.13929244154	1318.87948442495	1290.22335981462	1338.00239924961	1138.15445729775	1111.90613269614	931.301946920942	1086.1584721131
"Mrps11"	725.044954244678	449.908491691821	522.23196624051	443.432034386732	594.738092142883	396.181487580697	430.894626813329	413.839176260638	570.423963496827	492.717942982416	564.187822367004	421.574584226572	559.747497628733	718.328872621602	540.637353468527	731.841114997406	639.976927400862	493.395923745331	680.360623185688	1399.8560370905	1195.584209822	1189.88992170813	1158.63935094547	1214.57456952561	1159.25519088038	1045.63747794786	1231.32143263119	1016.96535417713	655.481726270861	951.264829796841	873.951766715018	888.89552216813	1359.70263559854	963.969772461996	719.758306869562	576.291829254372	815.84332498744	579.802344090126	664.088215504611	473.588912134969	645.773010659992	492.320417027834	596.36045738504	612.943228442305	776.308095544501	583.885364175285	556.76556883903	633.679033086478	583.637034303668	565.157261175166	536.306746806663	442.019105271296	464.664914921095	477.142853358311	576.045707254872
"Mrps12"	344.906295369591	717.04165863384	456.404407470698	680.761855607799	452.157203057725	763.90795119151	867.11990880373	532.078940906535	419.246027815974	649.726595672829	440.888496949049	689.166469537424	419.605737607483	215.595341311733	293.884920346994	508.177313559997	373.319874317169	176.362798274927	154.840693552605	494.994139241459	492.095529839781	373.021046884691	495.583203206764	747.816573798829	442.911086515709	1066.64510064156	358.747722185577	321.183943924635	348.58951855117	359.123033727337	355.251386088357	297.668990772306	420.109735696526	528.163078923788	339.334871053662	394.745937970684	430.091318064031	528.264357948782	445.837782641057	660.547424148401	406.667551902502	654.315554248389	603.481179264265	474.248045364119	443.139143731593	496.180747581501	647.751246505378	398.588949055922	459.197906869552	484.107576432991	391.632933664659	584.288412433515	650.530880889533	592.981002728537	597.734175148504
